latitude,longitude,acq_date,acq_time,bright_ti4,frp,is_fire
45.57361,-77.71401,2023,1819,0.0,0.0,0
56.45664,-96.69386,518,847,320.27,1.49,1
52.09708,-107.92456,791,1958,344.82,12.4,1
50.99574,-87.57684,1170,1812,367.0,117.2,1
46.84311,-84.51794,1491,806,0.0,0.0,0
45.1122,-73.00924,1948,658,307.4,1.26,1
56.11621,-97.17032,1597,1947,340.71,4.67,1
54.87019,-119.12439,1826,1004,295.4,0.62,1
49.67911,-105.58306,44,2004,339.84,4.2,1
53.79431,-113.11272,532,1916,325.79,2.67,1
46.78156,-84.53958,744,811,0.0,0.0,0
54.28857,-109.34658,122,2043,367.0,42.82,1
49.03839,-96.94321,1644,836,318.31,0.9,1
51.42598,-101.71245,1856,1850,348.44,7.62,1
56.13892,-106.05443,1170,1815,367.0,11.91,1
50.49821,-110.77343,2009,1924,0.0,0.0,0
57.33768,-111.75555,365,1807,356.77,12.62,1
57.05272,-120.42842,1309,957,0.0,0.0,0
62.14323,-126.08498,548,1107,0.0,0.0,0
53.74279,-107.555,1536,900,0.0,0.0,0
51.2574,-102.49757,456,1939,347.94,7.92,1
56.51014,-117.91917,1689,1922,336.87,6.16,1
43.27014,-79.80889,1170,645,335.95,4.23,1
56.14809,-87.84182,821,1858,0.0,0.0,0
46.63058,-84.76354,774,1834,0.0,0.0,0
54.32369,-112.90426,409,1921,341.56,6.22,1
48.55081,-80.51289,944,1848,348.42,10.6,1
43.52223,-80.58511,14,618,0.0,0.0,0
50.48587,-66.06783,1156,1734,357.41,15.87,1
68.10751,-131.26546,1931,2212,367.0,36.15,1
51.39849,-99.11407,1475,945,332.32,1.79,1
43.06957,-80.85997,379,715,316.29,2.01,1
45.46207,-66.63787,167,508,0.0,0.0,0
53.96225,-78.56261,1901,1807,355.29,18.88,1
46.04337,-73.14335,470,708,322.49,2.5,1
56.42502,-121.70834,214,2019,0.0,0.0,0
56.81202,-112.13213,365,1807,0.0,0.0,0
50.11064,-124.7903,1156,1109,0.0,0.0,0
49.01561,-96.43637,518,2017,0.0,0.0,0
46.34028,-83.7518,1658,733,0.0,0.0,0
60.6419,-132.07436,1552,2033,367.0,116.2,1
43.3388,-80.2053,1826,1809,328.67,2.95,1
51.91977,-99.99321,30,938,295.98,1.03,1
53.81111,-97.19353,2009,1924,339.55,6.24,1
52.92945,-64.8693,1170,1812,0.0,0.0,0
55.25003,-117.90768,197,1857,0.0,0.0,0
46.25756,-80.42456,1597,637,0.0,0.0,0
45.90557,-73.63175,2009,1741,0.0,0.0,0
57.77406,-116.78917,1870,1931,335.51,3.48,1
65.76997,-128.23767,518,2203,367.0,6.21,1
50.75945,-96.45084,365,1945,0.0,0.0,0
53.8462,-113.12167,122,1903,337.3,3.26,1
50.53245,-87.02456,75,1659,0.0,0.0,0
59.18563,-119.48315,791,2000,0.0,0.0,0
51.22104,-119.76164,548,927,304.0,1.34,1
63.96766,-119.31396,518,849,0.0,0.0,0
55.40138,-118.42992,44,2006,343.97,5.55,1
42.58717,-82.53278,805,728,0.0,0.0,0
64.39165,-129.40604,487,2144,0.0,0.0,0
42.30665,-82.64684,1644,656,0.0,0.0,0
53.26477,-94.29755,487,829,307.87,1.13,1
50.88446,-100.38043,440,951,0.0,0.0,0
45.96567,-80.93721,167,650,0.0,0.0,0
51.41989,-115.6502,426,2042,345.68,12.28,1
48.52358,-58.86414,1109,1534,346.42,5.33,1
55.64047,-122.87191,2023,2004,0.0,0.0,0
60.86286,-109.68989,1200,2034,0.0,0.0,0
60.01278,-133.70495,1323,1844,0.0,0.0,0
79.71762,-87.87143,944,1850,0.0,0.0,0
51.43051,-104.88866,426,2042,367.0,11.29,1
50.40739,-94.64471,487,1818,367.0,23.75,1
49.59033,-102.56087,1840,2030,367.0,10.89,1
42.80621,-80.09709,1536,1705,342.0,11.6,1
55.9953,-121.43826,153,1112,0.0,0.0,0
46.04182,-73.14138,61,636,306.4,1.23,1
62.15903,-114.18242,866,1002,0.0,0.0,0
57.71446,-74.38707,1552,1849,0.0,0.0,0
54.69921,-110.72475,518,2019,332.02,6.19,1
52.37713,-91.57409,1583,1908,0.0,0.0,0
49.63754,-111.18164,153,1921,0.0,0.0,0
55.83796,-115.8734,1278,939,0.0,0.0,0
49.80374,-125.37811,0,2030,0.0,0.0,0
49.47818,-119.54338,1840,2030,327.65,1.44,1
46.83912,-80.41378,0,721,0.0,0.0,0
48.59097,-80.41245,2040,1801,335.92,5.73,1
51.12779,-99.92901,1323,2024,330.5,3.0,1
53.61,-125.29184,1200,902,367.0,30.45,1
54.32,-110.00633,197,1857,343.24,5.21,1
45.60123,-66.24882,1505,1828,337.34,7.74,1
56.16729,-119.3881,167,2141,352.32,6.36,1
55.18291,-112.42214,14,938,304.55,2.0,1
54.07899,-118.68808,30,1118,0.0,0.0,0
53.76053,-113.15757,532,2056,336.28,4.48,1
50.51857,-104.62846,883,1934,337.96,5.03,1
57.63796,-120.43691,883,1125,0.0,0.0,0
49.91009,-94.62868,365,1804,0.0,0.0,0
47.86714,-59.09559,136,1756,329.8,3.14,1
49.18595,-95.66656,426,913,0.0,0.0,0
47.87929,-74.85326,409,1737,0.0,0.0,0
62.21747,-137.08279,1552,1039,0.0,0.0,0
52.82883,-125.0047,1993,2105,348.81,9.32,1
53.69001,-101.55885,897,2012,334.42,3.2,1
44.99089,-63.17065,214,1653,0.0,0.0,0
50.17794,-102.77812,518,849,309.48,1.73,1
54.39442,-129.07332,1675,1215,0.0,0.0,0
59.70976,-119.76517,791,2000,337.02,7.63,1
50.67576,-94.79503,1917,1947,0.0,0.0,0
57.24066,-110.99529,1689,1110,0.0,0.0,0
51.07011,-115.13654,1614,940,304.18,0.99,1
42.80496,-80.10081,1200,723,304.36,1.31,1
59.64834,-70.99857,409,1737,0.0,0.0,0
75.25033,-94.15637,1993,1741,0.0,0.0,0
49.23512,-75.06517,1170,1631,367.0,155.66,1
50.17924,-115.38131,1309,959,0.0,0.0,0
46.51527,-84.39495,1931,717,331.21,4.48,1
50.20486,-103.39204,1536,901,0.0,0.0,0
50.1861,-98.35488,1962,1903,0.0,0.0,0
49.93427,-126.30376,1231,2050,0.0,0.0,0
50.08686,-91.69173,579,1753,353.4,4.93,1
54.27484,-116.69624,75,854,0.0,0.0,0
48.09181,-72.69146,214,2018,0.0,0.0,0
53.82132,-85.11712,1109,1714,0.0,0.0,0
55.28678,-87.28815,1552,1849,334.68,8.16,1
59.62347,-105.15163,1217,1022,309.53,1.33,1
56.81866,-108.64948,1917,1809,367.0,43.99,1
49.00084,-99.81944,1644,2003,355.98,12.67,1
54.82138,-116.18283,927,2051,0.0,0.0,0
59.78859,-122.09758,1901,958,367.0,10.55,1
54.54718,-126.61147,2040,2125,356.51,39.34,1
42.94936,-82.41641,1170,826,298.03,1.2,1
67.18359,-138.73785,470,2203,347.62,9.04,1
55.30695,-108.84305,1156,927,0.0,0.0,0
72.65591,-99.6846,105,1737,0.0,0.0,0
56.22465,-121.00433,214,2019,346.4,6.25,1
54.86503,-112.68649,214,2018,334.05,5.7,1
66.49013,-134.14856,1962,1053,0.0,0.0,0
60.63343,-97.99906,1948,1017,0.0,0.0,0
55.41108,-125.35875,593,1204,0.0,0.0,0
43.2653,-79.80851,153,753,322.0,2.11,1
50.67842,-79.14558,1583,1907,353.82,9.94,1
49.09652,-123.01894,1278,941,304.2,1.19,1
42.80251,-80.1028,1628,1821,336.74,6.04,1
51.53489,-104.64265,409,1920,342.12,5.25,1
49.59104,-120.2539,532,1108,0.0,0.0,0
54.34806,-118.41645,1993,2105,327.02,1.3,1
55.74975,-104.36438,501,2038,367.0,26.33,1
49.72875,-100.39978,791,829,0.0,0.0,0
50.71653,-125.48232,944,1043,315.4,1.99,1
50.08328,-99.6394,791,829,301.13,0.66,1
46.51998,-84.37989,91,714,302.02,1.09,1
45.83764,-73.24956,1840,721,323.28,3.47,1
56.61828,-108.33961,1217,842,357.14,30.52,1
54.15759,-108.28621,1262,939,310.25,1.05,1
59.81156,-135.5164,1248,2034,0.0,0.0,0
46.99499,-80.85096,501,728,0.0,0.0,0
49.7168,-103.46516,1887,741,0.0,0.0,0
55.16548,-113.89658,958,2110,346.03,3.15,1
45.54633,-66.49412,944,541,300.92,1.17,1
61.82842,-129.80734,866,1957,0.0,0.0,0
65.02083,-128.40374,1597,1803,0.0,0.0,0
45.47843,-72.49827,75,714,0.0,0.0,0
57.86466,-67.98428,153,1740,0.0,0.0,0
63.84208,-138.94816,1217,2157,0.0,0.0,0
46.87201,-81.29428,1901,819,0.0,0.0,0
42.80601,-80.1007,1614,1743,338.67,3.68,1
76.54745,-108.93409,1505,1827,0.0,0.0,0
50.34109,-100.57887,1840,2030,330.53,1.89,1
50.0887,-110.7194,153,1921,331.94,2.25,1
45.25465,-72.60347,730,553,0.0,0.0,0
64.09849,-118.47382,1948,834,367.0,17.59,1
53.96931,-108.85892,562,1954,346.38,11.42,1
49.02864,-124.03512,228,2055,354.48,19.52,1
61.79908,-135.57915,1917,2132,0.0,0.0,0
51.08238,-56.18475,1644,1015,0.0,0.0,0
50.7781,-114.46334,228,926,0.0,0.0,0
50.13049,-80.25807,1231,1908,0.0,0.0,0
42.80409,-80.09785,75,1839,339.31,3.52,1
53.9517,-125.66552,1248,902,0.0,0.0,0
50.52118,-125.86765,1658,2223,357.83,16.13,1
49.29325,-121.25187,409,933,306.15,1.15,1
51.53823,-113.31687,75,2023,0.0,0.0,0
43.70049,-80.28659,153,753,0.0,0.0,0
52.01915,-86.61716,1979,1845,0.0,0.0,0
49.77546,-99.18169,136,811,306.33,1.19,1
46.52243,-84.37117,1461,728,307.98,2.09,1
50.00366,-116.42427,1675,1035,0.0,0.0,0
59.93683,-107.69653,470,846,308.04,1.33,1
50.73853,-126.51726,579,947,0.0,0.0,0
52.62585,-111.12733,579,1935,339.58,5.05,1
60.2474,-116.09341,183,1815,0.0,0.0,0
53.43499,-123.94864,1614,2109,0.0,0.0,0
55.48919,-125.84775,1583,2051,0.0,0.0,0
52.10075,-112.50405,1628,2005,0.0,0.0,0
42.80301,-80.10261,1125,730,334.61,2.2,1
76.45212,-100.41057,1186,1814,0.0,0.0,0
70.60662,-88.13896,1689,1919,0.0,0.0,0
63.5179,-131.09915,883,1125,0.0,0.0,0
46.48713,-81.03629,0,721,337.35,17.74,1
64.76904,-119.08694,487,1818,0.0,0.0,0
57.20194,-102.74115,1139,1936,347.23,28.34,1
49.10959,-104.40818,532,747,0.0,0.0,0
54.00579,-119.10137,197,1048,299.53,0.68,1
47.94526,-80.10122,579,1752,340.76,11.17,1
49.55798,-83.93669,1597,1804,0.0,0.0,0
52.72162,-126.51597,1292,1017,0.0,0.0,0
61.43931,-129.71123,866,1957,332.08,4.14,1
56.60826,-62.52672,91,852,0.0,0.0,0
54.22718,-85.58926,1186,1954,367.0,194.14,1
60.21478,-118.61691,1156,926,367.0,13.35,1
46.27757,-66.26932,136,1756,338.78,29.56,1
52.32168,-111.69714,75,2023,0.0,0.0,0
51.23878,-97.11086,2023,2002,346.1,12.55,1
56.69518,-102.13423,1139,1936,0.0,0.0,0
47.00855,-81.35903,30,1924,0.0,0.0,0
44.88687,-76.11363,1689,1736,0.0,0.0,0
49.66386,-123.06048,1870,941,296.56,0.9,1
56.56601,-117.93796,927,2051,0.0,0.0,0
55.83593,-99.92678,1614,938,0.0,0.0,0
53.95037,-115.90251,774,2018,0.0,0.0,0
53.74435,-105.22967,593,2013,328.58,5.88,1
46.66389,-84.75573,1993,1741,0.0,0.0,0
48.83488,-92.05892,1870,800,0.0,0.0,0
50.18773,-103.53904,1505,2011,329.22,2.98,1
44.70813,-80.64639,1217,1829,0.0,0.0,0
49.15771,-123.00439,44,1017,301.25,0.82,1
63.24158,-122.17233,1597,1950,0.0,0.0,0
53.3863,-106.93602,774,2017,331.32,1.41,1
60.41433,-127.78605,1856,1707,0.0,0.0,0
58.4406,-117.21274,744,950,321.7,1.45,1
53.32188,-108.03078,944,1851,0.0,0.0,0
54.15742,-108.28307,774,1028,339.73,2.65,1
59.58055,-118.64594,1628,2148,367.0,26.63,1
45.32322,-66.48999,1675,533,0.0,0.0,0
53.90333,-116.13282,440,951,0.0,0.0,0
51.95072,-102.81544,75,1843,0.0,0.0,0
49.02314,-118.28983,927,2049,346.01,5.18,1
68.94016,-88.90144,1689,1919,0.0,0.0,0
54.11151,-88.81706,1614,1927,0.0,0.0,0
57.12015,-114.51794,1248,2033,0.0,0.0,0
49.87396,-122.1871,1186,2134,0.0,0.0,0
52.53882,-93.32763,593,1832,330.17,4.73,1
61.5172,-134.80235,1993,2108,333.32,5.08,1
53.78727,-108.60145,1231,1100,0.0,0.0,0
58.88176,-100.20434,487,1820,353.13,10.35,1
52.82685,-109.68636,774,2017,0.0,0.0,0
48.49317,-78.65338,487,1816,0.0,0.0,0
49.24057,-118.60939,927,2049,0.0,0.0,0
52.53847,-94.12424,593,1832,0.0,0.0,0
50.48582,-104.57749,1156,747,297.16,1.55,1
50.16755,-105.26964,167,830,0.0,0.0,0
71.7127,-78.39119,518,849,0.0,0.0,0
55.02334,-115.08578,579,1936,0.0,0.0,0
46.49095,-81.03549,883,806,306.94,1.26,1
57.45867,-123.6496,897,1023,299.55,0.91,1
59.84836,-129.11079,1262,1119,296.17,1.11,1
75.12092,-81.46714,760,951,0.0,0.0,0
57.02728,-93.74957,1186,1814,0.0,0.0,0
50.24772,-99.56338,883,1933,0.0,0.0,0
51.32059,-113.9019,75,2023,335.02,3.56,1
44.54463,-80.56682,0,1846,341.98,4.86,1
51.5729,-115.59751,2023,1818,0.0,0.0,0
51.33522,-104.47376,197,1855,349.45,25.84,1
60.55675,-135.70737,2040,2127,0.0,0.0,0
53.86157,-109.85239,791,828,0.0,0.0,0
45.63477,-61.95592,1109,1714,330.26,2.15,1
79.84659,-87.31831,897,1024,0.0,0.0,0
49.97105,-97.80042,440,1938,0.0,0.0,0
50.84253,-95.84468,1901,1807,356.78,7.39,1
63.49025,-71.40254,1262,1745,0.0,0.0,0
55.39699,-121.41454,1170,1955,0.0,0.0,0
55.92936,-120.89013,1170,1955,326.35,2.63,1
52.77557,-124.7144,1948,2148,367.0,166.18,1
45.88942,-77.47539,1156,1914,328.82,10.43,1
60.93665,-126.81592,228,1106,0.0,0.0,0
55.32789,-89.36325,395,1841,0.0,0.0,0
42.66919,-80.76826,379,715,0.0,0.0,0
57.00651,-111.46989,1870,2111,367.0,9.39,1
54.12261,-126.78689,1689,2102,348.44,4.77,1
46.52185,-84.39364,1461,728,296.41,0.92,1
43.04206,-80.35583,1200,723,0.0,0.0,0
48.25445,-79.01893,1901,1805,335.64,5.03,1
53.33245,-107.83575,214,2018,334.09,6.07,1
56.69462,-97.30819,518,847,0.0,0.0,0
43.76122,-81.3302,2023,1818,332.42,3.14,1
55.71073,-121.93836,365,1947,0.0,0.0,0
53.31389,-97.76271,2009,1924,0.0,0.0,0
49.15962,-121.37633,1931,2206,0.0,0.0,0
42.79654,-80.53722,791,650,0.0,0.0,0
56.33584,-122.05554,1461,907,0.0,0.0,0
55.52061,-122.00678,866,1144,309.62,1.3,1
51.03776,-123.11653,1505,1024,0.0,0.0,0
82.36769,-77.22851,1658,1901,0.0,0.0,0
49.34803,-105.10265,44,2004,0.0,0.0,0
53.36719,-89.38935,1491,806,0.0,0.0,0
62.86148,-131.63603,75,1033,0.0,0.0,0
52.09768,-101.28378,2009,755,299.21,0.7,1
52.83375,-109.73326,153,932,0.0,0.0,0
45.277,-66.01407,532,606,296.05,0.85,1
54.01978,-128.68095,1901,959,332.02,5.34,1
42.50889,-80.17154,1628,1821,0.0,0.0,0
46.5217,-84.39218,1200,1848,329.64,4.82,1
58.90759,-116.10106,1962,2046,0.0,0.0,0
52.70229,-101.64617,105,751,0.0,0.0,0
66.86419,-133.64833,1962,1053,304.12,1.32,1
52.13192,-113.66314,1614,2108,0.0,0.0,0
42.31261,-82.05239,774,709,314.47,1.56,1
57.06162,-117.27506,1948,1017,0.0,0.0,0
51.2781,-90.78276,1979,1845,0.0,0.0,0
53.7334,-121.19066,958,2109,0.0,0.0,0
50.0879,-110.71792,1658,913,328.79,2.87,1
42.79143,-82.11334,1840,723,0.0,0.0,0
55.46769,-118.48136,1125,908,0.0,0.0,0
52.78572,-113.84562,1461,2037,332.08,7.8,1
48.42334,-78.63563,1931,716,0.0,0.0,0
53.57978,-112.60155,1628,2006,0.0,0.0,0
49.58026,-117.65825,167,1958,350.73,9.44,1
55.07361,-128.21311,167,1010,0.0,0.0,0
53.74097,-108.77115,1597,1947,0.0,0.0,0
53.99977,-66.72947,1552,1528,367.0,22.37,1
50.6648,-98.28451,1125,2038,0.0,0.0,0
46.55046,-80.29867,883,1751,0.0,0.0,0
82.09869,-63.70414,183,1001,325.36,0.06,1
63.87207,-121.24749,1962,2048,0.0,0.0,0
69.43964,-139.56239,1095,1013,0.0,0.0,0
52.83622,-113.67392,2054,852,367.0,13.63,1
53.20354,-110.02764,774,2017,344.44,22.23,1
49.09662,-123.01578,760,952,299.83,1.15,1
53.70383,-107.48768,1979,1845,0.0,0.0,0
55.434,-122.46711,927,2051,0.0,0.0,0
49.01075,-121.1006,1309,959,0.0,0.0,0
50.91998,-100.26336,14,1926,0.0,0.0,0
54.48632,-124.20978,456,1941,326.96,2.7,1
50.86491,-81.88863,1931,1702,0.0,0.0,0
54.04537,-121.47832,958,2109,339.91,9.15,1
60.58527,-76.38415,2009,1741,0.0,0.0,0
55.53873,-127.20781,1644,1156,0.0,0.0,0
58.27129,-114.09854,1614,937,0.0,0.0,0
52.53669,-93.31917,593,1832,354.46,10.56,1
46.51693,-84.39938,409,1737,336.53,16.42,1
50.28378,-110.42409,1475,946,0.0,0.0,0
53.69612,-108.92018,501,1047,0.0,0.0,0
58.28976,-112.32488,214,2018,0.0,0.0,0
63.83698,-120.47517,1931,2029,367.0,55.42,1
44.07715,-79.53185,1583,741,314.39,1.34,1
53.4696,-102.73521,1491,804,0.0,0.0,0
48.56797,-79.3423,1278,1745,0.0,0.0,0
47.59806,-78.68721,760,1757,328.43,1.58,1
50.29346,-105.33559,1217,1832,0.0,0.0,0
50.12677,-111.29863,1658,913,0.0,0.0,0
51.59101,-106.12692,1125,2038,0.0,0.0,0
46.27501,-72.70862,913,703,0.0,0.0,0
62.65438,-136.17722,1979,1845,0.0,0.0,0
59.10721,-122.24321,2023,2005,0.0,0.0,0
48.2518,-79.01847,1278,1745,325.59,3.67,1
56.97049,-119.70667,1186,1955,367.0,24.6,1
51.23404,-101.32689,1658,1901,352.92,15.83,1
64.23083,-140.15201,1231,2235,0.0,0.0,0
50.04009,-100.77837,1840,2030,0.0,0.0,0
54.63461,-109.21024,197,1857,0.0,0.0,0
53.47185,-99.1923,1644,834,0.0,0.0,0
55.73397,-61.11511,75,1659,0.0,0.0,0
51.60651,-108.07913,1675,1843,0.0,0.0,0
46.51647,-84.39753,744,811,297.07,0.97,1
46.97517,-67.57501,44,1640,344.31,5.82,1
55.53848,-120.51617,1323,1846,332.08,5.63,1
60.86904,-111.57654,470,1836,0.0,0.0,0
42.94863,-82.41821,1309,819,301.6,1.52,1
82.57259,-66.59101,61,1801,0.0,0.0,0
51.32853,-86.40082,136,810,0.0,0.0,0
49.18797,-83.01598,1675,1841,0.0,0.0,0
42.80489,-80.09949,105,1917,335.75,6.67,1
54.90766,-112.77034,913,2013,332.49,3.44,1
53.4023,-104.8561,1475,945,303.48,1.05,1
64.52429,-68.63553,1170,1812,0.0,0.0,0
52.03602,-99.25487,470,848,0.0,0.0,0
46.04428,-73.1396,487,650,315.59,0.96,1
57.17299,-118.89957,1186,1955,0.0,0.0,0
63.98046,-114.59481,1552,1853,341.62,9.31,1
58.12143,-117.48964,562,2136,0.0,0.0,0
51.42937,-90.99,1614,1927,0.0,0.0,0
50.51665,-104.62882,1231,1909,336.48,4.27,1
67.43737,-111.54548,927,1103,0.0,0.0,0
55.91105,-89.50827,1628,1825,0.0,0.0,0
46.51524,-84.39229,744,811,295.77,0.69,1
53.18681,-125.80143,1993,2105,0.0,0.0,0
60.515,-126.17938,821,2220,367.0,9.39,1
66.3661,-118.67151,1644,1015,0.0,0.0,0
54.60869,-119.86338,501,2038,0.0,0.0,0
54.53092,-125.36017,593,2155,357.77,42.39,1
44.70086,-76.06473,1689,1736,0.0,0.0,0
43.3095,-82.24418,167,831,0.0,0.0,0
57.20817,-101.05359,1901,1949,355.87,72.89,1
68.32301,-97.32976,1095,1013,0.0,0.0,0
46.44882,-73.24115,61,816,0.0,0.0,0
56.933,-120.18672,562,1955,0.0,0.0,0
65.59088,-90.87587,1323,1844,0.0,0.0,0
73.03957,-122.69589,1156,1733,0.0,0.0,0
76.24485,-108.65843,409,1737,0.0,0.0,0
52.91068,-124.57116,1231,1908,0.0,0.0,0
55.17852,-74.46305,805,1714,367.0,55.83,1
49.80076,-112.19324,105,933,304.3,0.79,1
51.69164,-114.48023,2023,1014,300.9,1.08,1
52.30713,-113.55444,791,1010,297.66,1.61,1
42.94406,-82.41789,105,753,304.79,1.42,1
68.53181,-137.83492,30,939,0.0,0.0,0
46.52256,-84.37344,122,733,335.3,3.46,1
44.62078,-81.97591,1248,1848,0.0,0.0,0
54.15749,-108.28146,760,950,332.54,4.19,1
45.04559,-76.1413,548,1732,332.79,4.44,1
45.25992,-81.48685,1901,1804,0.0,0.0,0
49.13807,-122.42765,105,2101,0.0,0.0,0
51.08322,-118.356,2023,2143,0.0,0.0,0
45.45393,-72.7335,1948,1823,0.0,0.0,0
64.56065,-118.50473,91,2027,0.0,0.0,0
48.6135,-78.5761,1901,1805,0.0,0.0,0
42.31387,-82.04942,744,812,299.68,0.65,1
58.16492,-117.17523,1248,2033,0.0,0.0,0
44.32225,-81.06274,91,1839,335.82,8.67,1
66.96047,-133.71654,501,2042,367.0,43.81,1
47.23503,-71.77703,501,1713,0.0,0.0,0
49.2055,-120.3646,1840,2030,0.0,0.0,0
46.89711,-81.00494,958,759,0.0,0.0,0
56.99641,-112.51373,760,1130,0.0,0.0,0
56.35723,-64.95836,122,1055,0.0,0.0,0
52.04006,-101.38752,835,1933,336.19,5.98,1
45.27789,-66.01651,1278,619,305.93,1.01,1
71.34492,-80.97184,440,951,0.0,0.0,0
55.31751,-124.78709,1675,2205,356.87,16.0,1
46.35722,-70.88552,409,1737,0.0,0.0,0
47.0584,-71.42738,228,605,299.37,0.71,1
57.75207,-115.55162,487,828,0.0,0.0,0
54.88446,-90.65341,1552,1849,340.49,3.63,1
43.89812,-77.97143,593,1832,0.0,0.0,0
49.02636,-121.16832,913,2152,338.7,4.75,1
80.18406,-84.26512,1948,1017,0.0,0.0,0
46.51496,-84.39623,365,817,320.63,2.54,1
46.33951,-73.08351,805,1712,0.0,0.0,0
45.84973,-63.5764,470,1836,0.0,0.0,0
54.30766,-106.25016,1931,856,367.0,7.95,1
50.4359,-95.52979,1993,1923,332.05,3.31,1
62.50942,-140.56106,440,2124,0.0,0.0,0
52.85731,-105.63313,1658,912,344.37,5.62,1
63.6968,-115.01839,1217,2157,0.0,0.0,0
50.75534,-114.64008,1917,1000,0.0,0.0,0
53.14754,-107.66081,593,1024,331.11,12.4,1
59.28015,-127.99972,2023,1153,0.0,0.0,0
51.89073,-91.44982,1901,1947,367.0,30.76,1
75.14517,-106.38971,1826,1075,0.0,0.0,0
52.33801,-124.38999,1948,2148,0.0,0.0,0
61.04995,-69.61835,105,1741,331.01,3.54,1
62.61794,-133.7826,518,1208,0.0,0.0,0
49.97172,-100.7199,913,2011,0.0,0.0,0
61.11657,-104.85047,805,1858,356.85,13.68,1
56.42821,-111.81864,1931,1847,0.0,0.0,0
51.64581,-98.58318,395,1842,367.0,35.34,1
51.07115,-115.1371,153,933,298.84,0.54,1
47.75996,-79.73861,136,1757,331.47,2.66,1
63.4239,-114.01179,1979,2029,345.17,5.48,1
59.45604,-118.93448,1614,2110,348.84,45.05,1
49.24772,-121.81084,409,2100,332.71,2.45,1
45.27811,-66.01634,866,644,304.75,1.16,1
44.47909,-76.19371,548,1732,0.0,0.0,0
53.74485,-105.22354,593,2013,339.92,11.31,1
54.07768,-125.20267,456,1131,0.0,0.0,0
58.40299,-126.95643,1887,2234,0.0,0.0,0
58.64671,-126.63523,1870,939,0.0,0.0,0
48.25361,-79.02211,1109,729,321.17,2.08,1
43.01118,-79.79802,456,1755,0.0,0.0,0
67.54137,-65.79678,2009,1741,0.0,0.0,0
57.95336,-116.31527,395,852,0.0,0.0,0
60.66717,-105.38762,805,1858,0.0,0.0,0
51.16629,-77.54094,197,1712,0.0,0.0,0
58.41683,-116.34311,395,852,322.16,1.65,1
54.70099,-126.8816,1095,1012,308.46,1.83,1
42.35124,-81.08178,774,709,0.0,0.0,0
49.97208,-112.55498,774,849,336.99,8.06,1
55.07185,-128.26624,1200,1043,306.14,1.19,1
51.33602,-109.12164,1262,1745,0.0,0.0,0
46.83191,-83.76699,501,728,0.0,0.0,0
45.50229,-72.61665,1856,722,0.0,0.0,0
50.51731,-104.62947,365,816,306.78,2.53,1
51.31965,-117.02102,1278,941,0.0,0.0,0
80.93721,-70.4723,562,1952,0.0,0.0,0
52.49169,-86.58118,1887,1729,0.0,0.0,0
60.53064,-70.30106,105,1741,0.0,0.0,0
63.25984,-113.38903,1979,2029,0.0,0.0,0
44.34152,-76.16411,1644,1820,331.97,8.01,1
46.04349,-73.14146,1292,656,326.24,3.09,1
51.92018,-107.18341,153,2102,367.0,10.08,1
45.52191,-73.17124,487,650,0.0,0.0,0
54.69696,-110.71915,75,1034,315.85,2.45,1
76.34171,-86.16331,379,2023,0.0,0.0,0
52.76187,-85.46977,593,1832,0.0,0.0,0
58.66006,-114.76644,1614,937,295.81,1.03,1
45.48617,-74.40419,2054,712,0.0,0.0,0
51.23415,-99.12939,1614,1927,335.23,2.41,1
45.64946,-75.25515,1597,1803,0.0,0.0,0
56.07666,-116.88798,1278,939,301.24,3.54,1
44.31091,-80.97631,1139,1752,327.04,4.21,1
54.77005,-111.69975,14,938,0.0,0.0,0
55.03703,-118.03926,1979,856,0.0,0.0,0
57.358,-105.90862,487,2000,0.0,0.0,0
43.27249,-79.79887,1278,619,336.99,2.66,1
60.19113,-116.42736,1536,2032,0.0,0.0,0
42.56674,-82.45567,1840,723,329.91,3.07,1
46.04295,-73.14012,1962,1720,344.74,5.05,1
42.38478,-80.33403,1125,730,0.0,0.0,0
58.57588,-69.17181,2023,1818,0.0,0.0,0
46.375,-73.64534,1461,728,0.0,0.0,0
42.27814,-81.39032,1491,1750,0.0,0.0,0
44.95723,-76.52728,760,811,343.3,4.95,1
53.68806,-109.08741,365,1946,0.0,0.0,0
42.84465,-79.38204,426,1858,0.0,0.0,0
52.04991,-93.48394,593,2013,0.0,0.0,0
58.20289,-115.63695,197,1858,357.05,107.49,1
46.68036,-71.03715,409,1737,325.42,1.12,1
53.89995,-95.10687,1826,1075,0.0,0.0,0
42.55753,-80.70506,1614,1743,0.0,0.0,0
73.46448,-122.90593,1948,1017,0.0,0.0,0
55.86703,-119.31296,730,913,298.47,0.42,1
52.59773,-102.8319,562,1813,357.05,9.12,1
42.87762,-82.4059,395,715,329.63,5.65,1
45.16806,-75.51344,1475,1750,332.14,6.32,1
54.19276,-125.78527,365,2127,326.65,3.97,1
78.48995,-112.30845,1901,1804,0.0,0.0,0
52.78371,-119.30035,958,940,298.09,3.57,1
48.25175,-79.01885,562,1810,340.85,5.46,1
45.71396,-72.63435,866,1629,367.0,20.88,1
51.40967,-105.01313,1262,1928,0.0,0.0,0
51.67837,-95.59363,1948,837,367.0,26.65,1
58.74181,-117.22136,2054,1031,0.0,0.0,0
49.35209,-102.72781,1597,818,306.82,1.23,1
49.1401,-113.11839,197,2036,0.0,0.0,0
