latitude,longitude,acq_date,acq_time,bright_ti4,frp,is_fire
66.94377,-125.44864,2025-07-15,1702,0.0,0.0,0
52.64802,-107.618,2020-08-15,1940,0.0,0.0,0
49.28981,-118.62436,2020-08-01,1055,0.0,0.0,0
56.2542,-108.13239,2022-07-01,2037,337.97,5.27,1
50.13063,-96.90296,2022-06-15,726,295.4,0.61,1
57.00513,-111.48071,2020-08-15,950,320.53,1.37,1
45.25644,-66.87935,2023-04-15,1714,338.76,7.65,1
82.7354,-75.84271,2023-07-15,1043,0.0,0.0,0
48.74278,-123.70462,2022-07-01,1049,0.0,0.0,0
52.71444,-76.60579,2023-06-15,1632,0.0,0.0,0
62.57845,-105.05173,2022-06-01,826,335.65,0.17,1
64.28348,-90.235,2020-11-15,1106,0.0,0.0,0
55.21027,-126.04564,2024-08-01,2051,336.72,3.6,1
46.84879,-84.53683,2021-04-01,817,0.0,0.0,0
46.90798,-84.15291,2022-11-15,759,0.0,0.0,0
52.95493,-74.25243,2022-06-15,1714,328.44,4.81,1
50.40943,-112.83644,2022-05-15,849,0.0,0.0,0
53.84768,-113.11581,2020-05-01,938,309.32,0.86,1
56.95728,-110.39557,2025-04-15,2030,0.0,0.0,0
51.32228,-102.59829,2020-04-15,1926,328.35,29.83,1
62.7795,-118.68272,2024-07-01,2033,0.0,0.0,0
63.23011,-97.65015,2023-09-01,2031,0.0,0.0,0
47.0287,-75.42458,2022-05-01,951,0.0,0.0,0
50.84661,-77.65839,2023-08-15,1908,0.0,0.0,0
49.27398,-118.93469,2023-08-01,844,0.0,0.0,0
50.09018,-110.71732,2022-08-15,1005,331.89,3.8,1
46.75571,-71.20099,2021-04-15,1659,336.79,2.93,1
49.58163,-123.10426,2022-09-01,947,0.0,0.0,0
49.33555,-126.14697,2022-11-15,2108,0.0,0.0,0
52.31039,-111.95883,2020-10-01,1959,0.0,0.0,0
53.73672,-66.95562,2024-07-01,1528,0.0,0.0,0
43.96664,-76.57908,2025-10-15,654,0.0,0.0,0
75.3177,-116.9396,2022-10-15,1103,0.0,0.0,0
54.51624,-123.53717,2023-09-15,939,367.0,43.37,1
50.49647,-100.10555,2023-05-15,1934,342.06,8.89,1
51.84416,-90.47546,2021-07-15,1836,367.0,84.91,1
44.29869,-64.74881,2025-08-15,1720,0.0,0.0,0
51.62751,-92.60435,2025-06-01,1102,0.0,0.0,0
50.6679,-102.23082,2021-09-15,1915,0.0,0.0,0
72.3547,-85.78624,2024-08-15,1803,0.0,0.0,0
66.40577,-124.10356,2021-04-15,2023,0.0,0.0,0
53.8603,-118.51878,2025-09-15,2105,0.0,0.0,0
52.75362,-104.92099,2022-06-15,907,0.0,0.0,0
64.56535,-140.3371,2023-08-15,2235,354.46,19.32,1
65.46877,-126.69724,2023-06-15,2139,334.0,4.16,1
54.90713,-111.32699,2020-08-01,913,0.0,0.0,0
49.73812,-114.79507,2021-09-01,1030,299.61,1.18,1
46.10848,-72.6472,2022-04-01,553,0.0,0.0,0
54.7096,-117.06248,2025-04-01,1004,0.0,0.0,0
53.42047,-125.46233,2023-09-01,902,367.0,18.89,1
51.59535,-113.33549,2025-06-01,922,0.0,0.0,0
51.75135,-98.42908,2023-06-15,1813,339.7,3.83,1
57.62586,-111.59511,2024-05-01,944,0.0,0.0,0
73.57533,-80.78934,2023-04-15,1714,0.0,0.0,0
50.12879,-96.90278,2023-10-15,836,309.97,1.11,1
50.54068,-96.25349,2021-09-15,927,0.0,0.0,0
66.15767,-112.02032,2024-04-01,1048,0.0,0.0,0
61.07647,-126.41091,2024-08-01,1059,300.22,0.9,1
44.16818,-76.80211,2020-07-15,612,302.91,1.03,1
52.11732,-114.62398,2023-10-15,2006,329.24,2.4,1
60.81975,-115.75895,2023-05-15,1938,367.0,65.92,1
53.58842,-118.68972,2022-06-01,1009,0.0,0.0,0
51.79403,-107.73708,2024-11-01,1843,330.65,4.79,1
58.72625,-127.92745,2025-10-15,1153,310.38,1.61,1
43.7183,-79.83516,2024-07-01,1846,0.0,0.0,0
51.13451,-103.91906,2024-05-15,2011,340.89,7.0,1
59.92514,-118.17927,2024-09-15,2148,0.0,0.0,0
50.32305,-123.58679,2025-09-15,2104,330.16,2.54,1
52.20027,-114.10047,2021-11-01,1935,0.0,0.0,0
55.86782,-119.31244,2022-04-01,913,297.22,0.28,1
56.62318,-117.33258,2022-10-15,2051,326.93,3.98,1
45.57361,-77.71401,2025-10-15,1819,0.0,0.0,0
56.45664,-96.69386,2021-09-01,847,320.27,1.49,1
52.09708,-107.92456,2022-06-01,1958,344.82,12.4,1
50.99574,-87.57684,2023-06-15,1812,367.0,117.2,1
46.84311,-84.51794,2024-05-01,806,0.0,0.0,0
45.1122,-73.00924,2025-08-01,658,307.4,1.26,1
56.11621,-97.17032,2024-08-15,1947,340.71,4.67,1
54.87019,-119.12439,2025-04-01,1004,295.4,0.62,1
49.67911,-105.58306,2020-05-15,2004,339.84,4.2,1
53.79431,-113.11272,2021-09-15,1916,325.79,2.67,1
46.78156,-84.53958,2022-04-15,811,0.0,0.0,0
54.28857,-109.34658,2020-08-01,2043,367.0,42.82,1
49.03839,-96.94321,2024-10-01,836,318.31,0.9,1
51.42598,-101.71245,2025-05-01,1850,348.44,7.62,1
56.13892,-106.05443,2023-06-15,1815,367.0,11.91,1
50.49821,-110.77343,2025-10-01,1924,0.0,0.0,0
57.33768,-111.75555,2021-04-01,1807,356.77,12.62,1
57.05272,-120.42842,2023-11-01,957,0.0,0.0,0
62.14323,-126.08498,2021-10-01,1107,0.0,0.0,0
53.74279,-107.555,2024-06-15,900,0.0,0.0,0
51.2574,-102.49757,2021-07-01,1939,347.94,7.92,1
56.51014,-117.91917,2024-11-15,1922,336.87,6.16,1
43.27014,-79.80889,2023-06-15,645,335.95,4.23,1
56.14809,-87.84182,2022-07-01,1858,0.0,0.0,0
46.63058,-84.76354,2022-05-15,1834,0.0,0.0,0
54.32369,-112.90426,2021-05-15,1921,341.56,6.22,1
48.55081,-80.51289,2022-11-01,1848,348.42,10.6,1
43.52223,-80.58511,2020-04-15,618,0.0,0.0,0
50.48587,-66.06783,2023-06-01,1734,357.41,15.87,1
68.10751,-131.26546,2025-07-15,2212,367.0,36.15,1
51.39849,-99.11407,2024-04-15,945,332.32,1.79,1
43.06957,-80.85997,2021-04-15,715,316.29,2.01,1
45.46207,-66.63787,2020-09-15,508,0.0,0.0,0
53.96225,-78.56261,2025-06-15,1807,355.29,18.88,1
46.04337,-73.14335,2021-07-15,708,322.49,2.5,1
56.42502,-121.70834,2020-11-01,2019,0.0,0.0,0
56.81202,-112.13213,2021-04-01,1807,0.0,0.0,0
50.11064,-124.7903,2023-06-01,1109,0.0,0.0,0
49.01561,-96.43637,2021-09-01,2017,0.0,0.0,0
46.34028,-83.7518,2024-10-15,733,0.0,0.0,0
60.6419,-132.07436,2024-07-01,2033,367.0,116.2,1
43.3388,-80.2053,2025-04-01,1809,328.67,2.95,1
51.91977,-99.99321,2020-05-01,938,295.98,1.03,1
53.81111,-97.19353,2025-10-01,1924,339.55,6.24,1
52.92945,-64.8693,2023-06-15,1812,0.0,0.0,0
55.25003,-117.90768,2020-10-15,1857,0.0,0.0,0
46.25756,-80.42456,2024-08-15,637,0.0,0.0,0
45.90557,-73.63175,2025-10-01,1741,0.0,0.0,0
57.77406,-116.78917,2025-05-15,1931,335.51,3.48,1
65.76997,-128.23767,2021-09-01,2203,367.0,6.21,1
50.75945,-96.45084,2021-04-01,1945,0.0,0.0,0
53.8462,-113.12167,2020-08-01,1903,337.3,3.26,1
50.53245,-87.02456,2020-06-15,1659,0.0,0.0,0
59.18563,-119.48315,2022-06-01,2000,0.0,0.0,0
51.22104,-119.76164,2021-10-01,927,304.0,1.34,1
63.96766,-119.31396,2021-09-01,849,0.0,0.0,0
55.40138,-118.42992,2020-05-15,2006,343.97,5.55,1
42.58717,-82.53278,2022-06-15,728,0.0,0.0,0
64.39165,-129.40604,2021-08-01,2144,0.0,0.0,0
42.30665,-82.64684,2024-10-01,656,0.0,0.0,0
53.26477,-94.29755,2021-08-01,829,307.87,1.13,1
50.88446,-100.38043,2021-06-15,951,0.0,0.0,0
45.96567,-80.93721,2020-09-15,650,0.0,0.0,0
51.41989,-115.6502,2021-06-01,2042,345.68,12.28,1
48.52358,-58.86414,2023-04-15,1534,346.42,5.33,1
55.64047,-122.87191,2025-10-15,2004,0.0,0.0,0
60.86286,-109.68989,2023-07-15,2034,0.0,0.0,0
60.01278,-133.70495,2023-11-15,1844,0.0,0.0,0
79.71762,-87.87143,2022-11-01,1850,0.0,0.0,0
51.43051,-104.88866,2021-06-01,2042,367.0,11.29,1
50.40739,-94.64471,2021-08-01,1818,367.0,23.75,1
49.59033,-102.56087,2025-04-15,2030,367.0,10.89,1
42.80621,-80.09709,2024-06-15,1705,342.0,11.6,1
55.9953,-121.43826,2020-09-01,1112,0.0,0.0,0
46.04182,-73.14138,2020-06-01,636,306.4,1.23,1
62.15903,-114.18242,2022-08-15,1002,0.0,0.0,0
57.71446,-74.38707,2024-07-01,1849,0.0,0.0,0
54.69921,-110.72475,2021-09-01,2019,332.02,6.19,1
52.37713,-91.57409,2024-08-01,1908,0.0,0.0,0
49.63754,-111.18164,2020-09-01,1921,0.0,0.0,0
55.83796,-115.8734,2023-10-01,939,0.0,0.0,0
49.80374,-125.37811,2020-04-01,2030,0.0,0.0,0
49.47818,-119.54338,2025-04-15,2030,327.65,1.44,1
46.83912,-80.41378,2020-04-01,721,0.0,0.0,0
48.59097,-80.41245,2025-11-01,1801,335.92,5.73,1
51.12779,-99.92901,2023-11-15,2024,330.5,3.0,1
53.61,-125.29184,2023-07-15,902,367.0,30.45,1
54.32,-110.00633,2020-10-15,1857,343.24,5.21,1
45.60123,-66.24882,2024-05-15,1828,337.34,7.74,1
56.16729,-119.3881,2020-09-15,2141,352.32,6.36,1
55.18291,-112.42214,2020-04-15,938,304.55,2.0,1
54.07899,-118.68808,2020-05-01,1118,0.0,0.0,0
53.76053,-113.15757,2021-09-15,2056,336.28,4.48,1
50.51857,-104.62846,2022-09-01,1934,337.96,5.03,1
57.63796,-120.43691,2022-09-01,1125,0.0,0.0,0
49.91009,-94.62868,2021-04-01,1804,0.0,0.0,0
47.86714,-59.09559,2020-08-15,1756,329.8,3.14,1
49.18595,-95.66656,2021-06-01,913,0.0,0.0,0
47.87929,-74.85326,2021-05-15,1737,0.0,0.0,0
62.21747,-137.08279,2024-07-01,1039,0.0,0.0,0
52.82883,-125.0047,2025-09-15,2105,348.81,9.32,1
53.69001,-101.55885,2022-09-15,2012,334.42,3.2,1
44.99089,-63.17065,2020-11-01,1653,0.0,0.0,0
50.17794,-102.77812,2021-09-01,849,309.48,1.73,1
54.39442,-129.07332,2024-11-01,1215,0.0,0.0,0
59.70976,-119.76517,2022-06-01,2000,337.02,7.63,1
50.67576,-94.79503,2025-07-01,1947,0.0,0.0,0
57.24066,-110.99529,2024-11-15,1110,0.0,0.0,0
51.07011,-115.13654,2024-09-01,940,304.18,0.99,1
42.80496,-80.10081,2023-07-15,723,304.36,1.31,1
59.64834,-70.99857,2021-05-15,1737,0.0,0.0,0
75.25033,-94.15637,2025-09-15,1741,0.0,0.0,0
49.23512,-75.06517,2023-06-15,1631,367.0,155.66,1
50.17924,-115.38131,2023-11-01,959,0.0,0.0,0
46.51527,-84.39495,2025-07-15,717,331.21,4.48,1
50.20486,-103.39204,2024-06-15,901,0.0,0.0,0
50.1861,-98.35488,2025-08-15,1903,0.0,0.0,0
49.93427,-126.30376,2023-08-15,2050,0.0,0.0,0
50.08686,-91.69173,2021-11-01,1753,353.4,4.93,1
54.27484,-116.69624,2020-06-15,854,0.0,0.0,0
48.09181,-72.69146,2020-11-01,2018,0.0,0.0,0
53.82132,-85.11712,2023-04-15,1714,0.0,0.0,0
55.28678,-87.28815,2024-07-01,1849,334.68,8.16,1
59.62347,-105.15163,2023-08-01,1022,309.53,1.33,1
56.81866,-108.64948,2025-07-01,1809,367.0,43.99,1
49.00084,-99.81944,2024-10-01,2003,355.98,12.67,1
54.82138,-116.18283,2022-10-15,2051,0.0,0.0,0
59.78859,-122.09758,2025-06-15,958,367.0,10.55,1
54.54718,-126.61147,2025-11-01,2125,356.51,39.34,1
42.94936,-82.41641,2023-06-15,826,298.03,1.2,1
67.18359,-138.73785,2021-07-15,2203,347.62,9.04,1
55.30695,-108.84305,2023-06-01,927,0.0,0.0,0
72.65591,-99.6846,2020-07-15,1737,0.0,0.0,0
56.22465,-121.00433,2020-11-01,2019,346.4,6.25,1
54.86503,-112.68649,2020-11-01,2018,334.05,5.7,1
66.49013,-134.14856,2025-08-15,1053,0.0,0.0,0
60.63343,-97.99906,2025-08-01,1017,0.0,0.0,0
55.41108,-125.35875,2021-11-15,1204,0.0,0.0,0
43.2653,-79.80851,2020-09-01,753,322.0,2.11,1
50.67842,-79.14558,2024-08-01,1907,353.82,9.94,1
49.09652,-123.01894,2023-10-01,941,304.2,1.19,1
42.80251,-80.1028,2024-09-15,1821,336.74,6.04,1
51.53489,-104.64265,2021-05-15,1920,342.12,5.25,1
49.59104,-120.2539,2021-09-15,1108,0.0,0.0,0
54.34806,-118.41645,2025-09-15,2105,327.02,1.3,1
55.74975,-104.36438,2021-08-15,2038,367.0,26.33,1
49.72875,-100.39978,2022-06-01,829,0.0,0.0,0
50.71653,-125.48232,2022-11-01,1043,315.4,1.99,1
50.08328,-99.6394,2022-06-01,829,301.13,0.66,1
46.51998,-84.37989,2020-07-01,714,302.02,1.09,1
45.83764,-73.24956,2025-04-15,721,323.28,3.47,1
56.61828,-108.33961,2023-08-01,842,357.14,30.52,1
54.15759,-108.28621,2023-09-15,939,310.25,1.05,1
59.81156,-135.5164,2023-09-01,2034,0.0,0.0,0
46.99499,-80.85096,2021-08-15,728,0.0,0.0,0
49.7168,-103.46516,2025-06-01,741,0.0,0.0,0
55.16548,-113.89658,2022-11-15,2110,346.03,3.15,1
45.54633,-66.49412,2022-11-01,541,300.92,1.17,1
61.82842,-129.80734,2022-08-15,1957,0.0,0.0,0
65.02083,-128.40374,2024-08-15,1803,0.0,0.0,0
45.47843,-72.49827,2020-06-15,714,0.0,0.0,0
57.86466,-67.98428,2020-09-01,1740,0.0,0.0,0
63.84208,-138.94816,2023-08-01,2157,0.0,0.0,0
46.87201,-81.29428,2025-06-15,819,0.0,0.0,0
42.80601,-80.1007,2024-09-01,1743,338.67,3.68,1
76.54745,-108.93409,2024-05-15,1827,0.0,0.0,0
50.34109,-100.57887,2025-04-15,2030,330.53,1.89,1
50.0887,-110.7194,2020-09-01,1921,331.94,2.25,1
45.25465,-72.60347,2022-04-01,553,0.0,0.0,0
64.09849,-118.47382,2025-08-01,834,367.0,17.59,1
53.96931,-108.85892,2021-10-15,1954,346.38,11.42,1
49.02864,-124.03512,2020-11-15,2055,354.48,19.52,1
61.79908,-135.57915,2025-07-01,2132,0.0,0.0,0
51.08238,-56.18475,2024-10-01,1015,0.0,0.0,0
50.7781,-114.46334,2020-11-15,926,0.0,0.0,0
50.13049,-80.25807,2023-08-15,1908,0.0,0.0,0
42.80409,-80.09785,2020-06-15,1839,339.31,3.52,1
53.9517,-125.66552,2023-09-01,902,0.0,0.0,0
50.52118,-125.86765,2024-10-15,2223,357.83,16.13,1
49.29325,-121.25187,2021-05-15,933,306.15,1.15,1
51.53823,-113.31687,2020-06-15,2023,0.0,0.0,0
43.70049,-80.28659,2020-09-01,753,0.0,0.0,0
52.01915,-86.61716,2025-09-01,1845,0.0,0.0,0
49.77546,-99.18169,2020-08-15,811,306.33,1.19,1
46.52243,-84.37117,2024-04-01,728,307.98,2.09,1
50.00366,-116.42427,2024-11-01,1035,0.0,0.0,0
59.93683,-107.69653,2021-07-15,846,308.04,1.33,1
50.73853,-126.51726,2021-11-01,947,0.0,0.0,0
52.62585,-111.12733,2021-11-01,1935,339.58,5.05,1
60.2474,-116.09341,2020-10-01,1815,0.0,0.0,0
53.43499,-123.94864,2024-09-01,2109,0.0,0.0,0
55.48919,-125.84775,2024-08-01,2051,0.0,0.0,0
52.10075,-112.50405,2024-09-15,2005,0.0,0.0,0
42.80301,-80.10261,2023-05-01,730,334.61,2.2,1
76.45212,-100.41057,2023-07-01,1814,0.0,0.0,0
70.60662,-88.13896,2024-11-15,1919,0.0,0.0,0
63.5179,-131.09915,2022-09-01,1125,0.0,0.0,0
46.48713,-81.03629,2020-04-01,721,337.35,17.74,1
64.76904,-119.08694,2021-08-01,1818,0.0,0.0,0
57.20194,-102.74115,2023-05-15,1936,347.23,28.34,1
49.10959,-104.40818,2021-09-15,747,0.0,0.0,0
54.00579,-119.10137,2020-10-15,1048,299.53,0.68,1
47.94526,-80.10122,2021-11-01,1752,340.76,11.17,1
49.55798,-83.93669,2024-08-15,1804,0.0,0.0,0
52.72162,-126.51597,2023-10-15,1017,0.0,0.0,0
61.43931,-129.71123,2022-08-15,1957,332.08,4.14,1
56.60826,-62.52672,2020-07-01,852,0.0,0.0,0
54.22718,-85.58926,2023-07-01,1954,367.0,194.14,1
60.21478,-118.61691,2023-06-01,926,367.0,13.35,1
46.27757,-66.26932,2020-08-15,1756,338.78,29.56,1
52.32168,-111.69714,2020-06-15,2023,0.0,0.0,0
51.23878,-97.11086,2025-10-15,2002,346.1,12.55,1
56.69518,-102.13423,2023-05-15,1936,0.0,0.0,0
47.00855,-81.35903,2020-05-01,1924,0.0,0.0,0
44.88687,-76.11363,2024-11-15,1736,0.0,0.0,0
49.66386,-123.06048,2025-05-15,941,296.56,0.9,1
56.56601,-117.93796,2022-10-15,2051,0.0,0.0,0
55.83593,-99.92678,2024-09-01,938,0.0,0.0,0
53.95037,-115.90251,2022-05-15,2018,0.0,0.0,0
53.74435,-105.22967,2021-11-15,2013,328.58,5.88,1
46.66389,-84.75573,2025-09-15,1741,0.0,0.0,0
48.83488,-92.05892,2025-05-15,800,0.0,0.0,0
50.18773,-103.53904,2024-05-15,2011,329.22,2.98,1
44.70813,-80.64639,2023-08-01,1829,0.0,0.0,0
49.15771,-123.00439,2020-05-15,1017,301.25,0.82,1
63.24158,-122.17233,2024-08-15,1950,0.0,0.0,0
53.3863,-106.93602,2022-05-15,2017,331.32,1.41,1
60.41433,-127.78605,2025-05-01,1707,0.0,0.0,0
58.4406,-117.21274,2022-04-15,950,321.7,1.45,1
53.32188,-108.03078,2022-11-01,1851,0.0,0.0,0
54.15742,-108.28307,2022-05-15,1028,339.73,2.65,1
59.58055,-118.64594,2024-09-15,2148,367.0,26.63,1
45.32322,-66.48999,2024-11-01,533,0.0,0.0,0
53.90333,-116.13282,2021-06-15,951,0.0,0.0,0
51.95072,-102.81544,2020-06-15,1843,0.0,0.0,0
49.02314,-118.28983,2022-10-15,2049,346.01,5.18,1
68.94016,-88.90144,2024-11-15,1919,0.0,0.0,0
54.11151,-88.81706,2024-09-01,1927,0.0,0.0,0
57.12015,-114.51794,2023-09-01,2033,0.0,0.0,0
49.87396,-122.1871,2023-07-01,2134,0.0,0.0,0
52.53882,-93.32763,2021-11-15,1832,330.17,4.73,1
61.5172,-134.80235,2025-09-15,2108,333.32,5.08,1
53.78727,-108.60145,2023-08-15,1100,0.0,0.0,0
58.88176,-100.20434,2021-08-01,1820,353.13,10.35,1
52.82685,-109.68636,2022-05-15,2017,0.0,0.0,0
48.49317,-78.65338,2021-08-01,1816,0.0,0.0,0
49.24057,-118.60939,2022-10-15,2049,0.0,0.0,0
52.53847,-94.12424,2021-11-15,1832,0.0,0.0,0
50.48582,-104.57749,2023-06-01,747,297.16,1.55,1
50.16755,-105.26964,2020-09-15,830,0.0,0.0,0
71.7127,-78.39119,2021-09-01,849,0.0,0.0,0
55.02334,-115.08578,2021-11-01,1936,0.0,0.0,0
46.49095,-81.03549,2022-09-01,806,306.94,1.26,1
57.45867,-123.6496,2022-09-15,1023,299.55,0.91,1
59.84836,-129.11079,2023-09-15,1119,296.17,1.11,1
75.12092,-81.46714,2022-05-01,951,0.0,0.0,0
57.02728,-93.74957,2023-07-01,1814,0.0,0.0,0
50.24772,-99.56338,2022-09-01,1933,0.0,0.0,0
51.32059,-113.9019,2020-06-15,2023,335.02,3.56,1
44.54463,-80.56682,2020-04-01,1846,341.98,4.86,1
51.5729,-115.59751,2025-10-15,1818,0.0,0.0,0
51.33522,-104.47376,2020-10-15,1855,349.45,25.84,1
60.55675,-135.70737,2025-11-01,2127,0.0,0.0,0
53.86157,-109.85239,2022-06-01,828,0.0,0.0,0
45.63477,-61.95592,2023-04-15,1714,330.26,2.15,1
79.84659,-87.31831,2022-09-15,1024,0.0,0.0,0
49.97105,-97.80042,2021-06-15,1938,0.0,0.0,0
50.84253,-95.84468,2025-06-15,1807,356.78,7.39,1
63.49025,-71.40254,2023-09-15,1745,0.0,0.0,0
55.39699,-121.41454,2023-06-15,1955,0.0,0.0,0
55.92936,-120.89013,2023-06-15,1955,326.35,2.63,1
52.77557,-124.7144,2025-08-01,2148,367.0,166.18,1
45.88942,-77.47539,2023-06-01,1914,328.82,10.43,1
60.93665,-126.81592,2020-11-15,1106,0.0,0.0,0
55.32789,-89.36325,2021-05-01,1841,0.0,0.0,0
42.66919,-80.76826,2021-04-15,715,0.0,0.0,0
57.00651,-111.46989,2025-05-15,2111,367.0,9.39,1
54.12261,-126.78689,2024-11-15,2102,348.44,4.77,1
46.52185,-84.39364,2024-04-01,728,296.41,0.92,1
43.04206,-80.35583,2023-07-15,723,0.0,0.0,0
48.25445,-79.01893,2025-06-15,1805,335.64,5.03,1
53.33245,-107.83575,2020-11-01,2018,334.09,6.07,1
56.69462,-97.30819,2021-09-01,847,0.0,0.0,0
43.76122,-81.3302,2025-10-15,1818,332.42,3.14,1
55.71073,-121.93836,2021-04-01,1947,0.0,0.0,0
53.31389,-97.76271,2025-10-01,1924,0.0,0.0,0
49.15962,-121.37633,2025-07-15,2206,0.0,0.0,0
42.79654,-80.53722,2022-06-01,650,0.0,0.0,0
56.33584,-122.05554,2024-04-01,907,0.0,0.0,0
55.52061,-122.00678,2022-08-15,1144,309.62,1.3,1
51.03776,-123.11653,2024-05-15,1024,0.0,0.0,0
82.36769,-77.22851,2024-10-15,1901,0.0,0.0,0
49.34803,-105.10265,2020-05-15,2004,0.0,0.0,0
53.36719,-89.38935,2024-05-01,806,0.0,0.0,0
62.86148,-131.63603,2020-06-15,1033,0.0,0.0,0
52.09768,-101.28378,2025-10-01,755,299.21,0.7,1
52.83375,-109.73326,2020-09-01,932,0.0,0.0,0
45.277,-66.01407,2021-09-15,606,296.05,0.85,1
54.01978,-128.68095,2025-06-15,959,332.02,5.34,1
42.50889,-80.17154,2024-09-15,1821,0.0,0.0,0
46.5217,-84.39218,2023-07-15,1848,329.64,4.82,1
58.90759,-116.10106,2025-08-15,2046,0.0,0.0,0
52.70229,-101.64617,2020-07-15,751,0.0,0.0,0
66.86419,-133.64833,2025-08-15,1053,304.12,1.32,1
52.13192,-113.66314,2024-09-01,2108,0.0,0.0,0
42.31261,-82.05239,2022-05-15,709,314.47,1.56,1
57.06162,-117.27506,2025-08-01,1017,0.0,0.0,0
51.2781,-90.78276,2025-09-01,1845,0.0,0.0,0
53.7334,-121.19066,2022-11-15,2109,0.0,0.0,0
50.0879,-110.71792,2024-10-15,913,328.79,2.87,1
42.79143,-82.11334,2025-04-15,723,0.0,0.0,0
55.46769,-118.48136,2023-05-01,908,0.0,0.0,0
52.78572,-113.84562,2024-04-01,2037,332.08,7.8,1
48.42334,-78.63563,2025-07-15,716,0.0,0.0,0
53.57978,-112.60155,2024-09-15,2006,0.0,0.0,0
49.58026,-117.65825,2020-09-15,1958,350.73,9.44,1
55.07361,-128.21311,2020-09-15,1010,0.0,0.0,0
53.74097,-108.77115,2024-08-15,1947,0.0,0.0,0
53.99977,-66.72947,2024-07-01,1528,367.0,22.37,1
50.6648,-98.28451,2023-05-01,2038,0.0,0.0,0
46.55046,-80.29867,2022-09-01,1751,0.0,0.0,0
82.09869,-63.70414,2020-10-01,1001,325.36,0.06,1
63.87207,-121.24749,2025-08-15,2048,0.0,0.0,0
69.43964,-139.56239,2023-04-01,1013,0.0,0.0,0
52.83622,-113.67392,2025-11-15,852,367.0,13.63,1
53.20354,-110.02764,2022-05-15,2017,344.44,22.23,1
49.09662,-123.01578,2022-05-01,952,299.83,1.15,1
53.70383,-107.48768,2025-09-01,1845,0.0,0.0,0
55.434,-122.46711,2022-10-15,2051,0.0,0.0,0
49.01075,-121.1006,2023-11-01,959,0.0,0.0,0
50.91998,-100.26336,2020-04-15,1926,0.0,0.0,0
54.48632,-124.20978,2021-07-01,1941,326.96,2.7,1
50.86491,-81.88863,2025-07-15,1702,0.0,0.0,0
54.04537,-121.47832,2022-11-15,2109,339.91,9.15,1
60.58527,-76.38415,2025-10-01,1741,0.0,0.0,0
55.53873,-127.20781,2024-10-01,1156,0.0,0.0,0
58.27129,-114.09854,2024-09-01,937,0.0,0.0,0
52.53669,-93.31917,2021-11-15,1832,354.46,10.56,1
46.51693,-84.39938,2021-05-15,1737,336.53,16.42,1
50.28378,-110.42409,2024-04-15,946,0.0,0.0,0
53.69612,-108.92018,2021-08-15,1047,0.0,0.0,0
58.28976,-112.32488,2020-11-01,2018,0.0,0.0,0
63.83698,-120.47517,2025-07-15,2029,367.0,55.42,1
44.07715,-79.53185,2024-08-01,741,314.39,1.34,1
53.4696,-102.73521,2024-05-01,804,0.0,0.0,0
48.56797,-79.3423,2023-10-01,1745,0.0,0.0,0
47.59806,-78.68721,2022-05-01,1757,328.43,1.58,1
50.29346,-105.33559,2023-08-01,1832,0.0,0.0,0
50.12677,-111.29863,2024-10-15,913,0.0,0.0,0
51.59101,-106.12692,2023-05-01,2038,0.0,0.0,0
46.27501,-72.70862,2022-10-01,703,0.0,0.0,0
62.65438,-136.17722,2025-09-01,1845,0.0,0.0,0
59.10721,-122.24321,2025-10-15,2005,0.0,0.0,0
48.2518,-79.01847,2023-10-01,1745,325.59,3.67,1
56.97049,-119.70667,2023-07-01,1955,367.0,24.6,1
51.23404,-101.32689,2024-10-15,1901,352.92,15.83,1
64.23083,-140.15201,2023-08-15,2235,0.0,0.0,0
50.04009,-100.77837,2025-04-15,2030,0.0,0.0,0
54.63461,-109.21024,2020-10-15,1857,0.0,0.0,0
53.47185,-99.1923,2024-10-01,834,0.0,0.0,0
55.73397,-61.11511,2020-06-15,1659,0.0,0.0,0
51.60651,-108.07913,2024-11-01,1843,0.0,0.0,0
46.51647,-84.39753,2022-04-15,811,297.07,0.97,1
46.97517,-67.57501,2020-05-15,1640,344.31,5.82,1
55.53848,-120.51617,2023-11-15,1846,332.08,5.63,1
60.86904,-111.57654,2021-07-15,1836,0.0,0.0,0
42.94863,-82.41821,2023-11-01,819,301.6,1.52,1
82.57259,-66.59101,2020-06-01,1801,0.0,0.0,0
51.32853,-86.40082,2020-08-15,810,0.0,0.0,0
49.18797,-83.01598,2024-11-01,1841,0.0,0.0,0
42.80489,-80.09949,2020-07-15,1917,335.75,6.67,1
54.90766,-112.77034,2022-10-01,2013,332.49,3.44,1
53.4023,-104.8561,2024-04-15,945,303.48,1.05,1
64.52429,-68.63553,2023-06-15,1812,0.0,0.0,0
52.03602,-99.25487,2021-07-15,848,0.0,0.0,0
46.04428,-73.1396,2021-08-01,650,315.59,0.96,1
57.17299,-118.89957,2023-07-01,1955,0.0,0.0,0
63.98046,-114.59481,2024-07-01,1853,341.62,9.31,1
58.12143,-117.48964,2021-10-15,2136,0.0,0.0,0
51.42937,-90.99,2024-09-01,1927,0.0,0.0,0
50.51665,-104.62882,2023-08-15,1909,336.48,4.27,1
67.43737,-111.54548,2022-10-15,1103,0.0,0.0,0
55.91105,-89.50827,2024-09-15,1825,0.0,0.0,0
46.51524,-84.39229,2022-04-15,811,295.77,0.69,1
